product_id,category,brand,option,r,g,b,timestamp
A20251125095918738874,liptint,디어달리아,다이애나,243,237,238,2025-11-25 09:59:18
A20251125095918250534,liptint,디어달리아,피치코랄엘라,243,206,204,2025-11-25 09:59:18
A20251125095918143806,liptint,디어달리아,루나,250,241,240,2025-11-25 09:59:18
A20251125095918160673,liptint,디어달리아,다이애나,243,237,238,2025-11-25 09:59:18
A20251125095918258007,liptint,디어달리아,에밀리,251,239,239,2025-11-25 09:59:18
A20251125095918240744,liptint,디어달리아,루나,250,241,240,2025-11-25 09:59:18
A20251125095918441609,liptint,디어달리아,이사벨라,250,242,243,2025-11-25 09:59:18
A20251125095918779370,liptint,디어달리아,에밀리,251,239,239,2025-11-25 09:59:18
A20251125095918654226,liptint,디어달리아,카일리,248,236,238,2025-11-25 09:59:18
A20251125095918279813,liptint,디어달리아,이사벨라,250,242,243,2025-11-25 09:59:18
A20251125095918290122,liptint,디어달리아,클로이,244,231,232,2025-11-25 09:59:18
A20251125095918217877,liptint,디어달리아,카일리,248,236,238,2025-11-25 09:59:18
A20251125095918941200,liptint,디어달리아,펠리시아,243,232,233,2025-11-25 09:59:18
A20251125095918297169,liptint,디어달리아,클로이,244,231,232,2025-11-25 09:59:18
A20251125095918251664,liptint,디어달리아,헤이즐,251,238,239,2025-11-25 09:59:18
A20251125095918179677,liptint,디어달리아,펠리시아,243,232,233,2025-11-25 09:59:18
A20251125095918952449,liptint,롬앤,01더스티핑크,164,79,88,2025-11-25 09:59:18
A20251125095918143864,liptint,디어달리아,헤이즐,251,238,239,2025-11-25 09:59:18
A20251125095918291343,liptint,롬앤,02올댓재즈,166,53,45,2025-11-25 09:59:18
A20251125095918144101,liptint,롬앤,01더스티핑크,164,79,88,2025-11-25 09:59:18
A20251125095918162170,liptint,롬앤,03실루엣,146,54,54,2025-11-25 09:59:18
A20251125095918159521,liptint,롬앤,02올댓재즈,166,53,45,2025-11-25 09:59:18
A20251125095918802740,liptint,롬앤,04비포선셋,165,62,72,2025-11-25 09:59:18
A20251125095918253476,liptint,롬앤,03실루엣,146,54,54,2025-11-25 09:59:18
A20251125095918722168,liptint,롬앤,05이브닝,151,60,50,2025-11-25 09:59:18
A20251125095918262429,liptint,롬앤,04비포선셋,165,62,72,2025-11-25 09:59:18
A20251125095918289472,liptint,롬앤,06어썸,219,89,83,2025-11-25 09:59:18
A20251125095918244595,liptint,롬앤,05이브닝,151,60,50,2025-11-25 09:59:18
A20251125095918181012,liptint,롬앤,07엔비미,204,98,98,2025-11-25 09:59:18
A20251125095918772736,liptint,롬앤,06어썸,219,89,83,2025-11-25 09:59:18
A20251125095918175788,liptint,롬앤,07엔비미,204,98,98,2025-11-25 09:59:18
A20251125095918287208,liptint,롬앤,08어도러블,216,86,82,2025-11-25 09:59:18
A20251125095918308699,liptint,롬앤,09쉘누드,227,131,116,2025-11-25 09:59:18
A20251125095918269009,liptint,롬앤,08어도러블,216,86,82,2025-11-25 09:59:18
A20251125095918317220,liptint,롬앤,10핑크샌드,198,103,110,2025-11-25 09:59:18
A20251125095918856393,liptint,롬앤,09쉘누드,227,131,116,2025-11-25 09:59:18
A20251125095918299617,liptint,롬앤,11선라이트,209,31,69,2025-11-25 09:59:18
A20251125095918229300,liptint,롬앤,10핑크샌드,198,103,110,2025-11-25 09:59:18
A20251125095918240276,liptint,롬앤,12썸띵,212,47,69,2025-11-25 09:59:18
A20251125095918150057,liptint,롬앤,11선라이트,209,31,69,2025-11-25 09:59:18
A20251125095918298288,liptint,롬앤,13레드카펫,157,26,44,2025-11-25 09:59:18
A20251125095918410078,liptint,롬앤,12썸띵,212,47,69,2025-11-25 09:59:18
A20251125095918158611,liptint,롬앤,13레드카펫,157,26,44,2025-11-25 09:59:18
A20251125095918817273,liptint,롬앤,14스윗피,180,49,74,2025-11-25 09:59:18
A20251125095918199756,liptint,롬앤,15미드나잇,121,31,43,2025-11-25 09:59:18
A20251125095918265444,liptint,롬앤,14스윗피,180,49,74,2025-11-25 09:59:18
A20251125095918120643,liptint,롬앤,16대즐레드,208,50,41,2025-11-25 09:59:18
A20251125095918103626,liptint,롬앤,15미드나잇,121,31,43,2025-11-25 09:59:18
A20251125095918290317,liptint,롬앤,16대즐레드,208,50,41,2025-11-25 09:59:18
A20251125095918169975,liptint,롬앤,17레드히트,182,37,53,2025-11-25 09:59:18
A20251125095918124136,liptint,롬앤,18태닝레드,169,41,46,2025-11-25 09:59:18
A20251125095918930146,liptint,롬앤,17레드히트,182,37,53,2025-11-25 09:59:18
A20251125095918993123,liptint,롬앤,18태닝레드,169,41,46,2025-11-25 09:59:18
A20251125095918198325,liptint,롬앤,19레드서퍼,192,17,57,2025-11-25 09:59:18
A20251125095918103522,liptint,롬앤,19레드서퍼,192,17,57,2025-11-25 09:59:18
A20251125095918180669,liptint,롬앤,20레드다이브,141,22,43,2025-11-25 09:59:18
A20251125095918179048,liptint,롬앤,20레드다이브,141,22,43,2025-11-25 09:59:18
A20251125095918248080,liptint,롬앤,21스모크드베이지,177,103,91,2025-11-25 09:59:18
A20251125095918355933,liptint,롬앤,21스모크드베이지,177,103,91,2025-11-25 09:59:19
A20251125095918123788,liptint,롬앤,22모브빈즈,168,93,105,2025-11-25 09:59:19
A20251125095919402598,liptint,맥,디보티드투데인저,179,24,29,2025-11-25 09:59:19
A20251125095919352162,liptint,롬앤,22모브빈즈,168,93,105,2025-11-25 09:59:19
A20251125095919142655,liptint,맥,루비뉴,154,16,38,2025-11-25 09:59:19
A20251125095919681600,liptint,맥,디보티드투데인저,179,24,29,2025-11-25 09:59:19
A20251125095919506055,liptint,맥,멀잇오버,163,82,69,2025-11-25 09:59:19
A20251125095919162019,liptint,맥,루비뉴,154,16,38,2025-11-25 09:59:19
A20251125095919296371,liptint,맥,스윗시나몬,188,86,79,2025-11-25 09:59:19
A20251125095919540583,liptint,맥,멀잇오버,163,82,69,2025-11-25 09:59:19
